Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 26/09/2017		Session Time: 3:44:27 PM
Start Time: 00:00:00.000		End Time: 00:01:01.563

EEG-C,EEG-D
-6.276,-5.657
-5.911,2.576
-5.374,7.600
-5.057,8.069
-4.435,10.247
-7.290,8.532
-10.568,-6.347
-7.972,-7.496
-3.653,-1.037
-2.634,-6.119
-5.265,-7.702
-5.727,-10.236
-2.782,-21.219
-5.572,-25.445
-9.519,-15.749
-8.515,-10.041
-6.832,-11.261
-5.844,-1.401
-1.959,16.011
1.498,17.575
1.191,8.448
4.555,14.599
11.123,37.110
10.549,39.371
2.719,18.550
-2.035,2.717
1.910,17.752
3.650,28.254
-1.242,13.240
-2.099,3.233
-5.666,-0.182
-11.927,-5.491
-7.113,0.697
0.119,2.269
-0.717,-6.242
-6.101,-9.018
-8.099,4.277
-4.962,15.069
-4.948,0.682
-7.126,-12.401
-6.968,0.939
-7.937,10.890
-7.608,6.839
-4.876,2.867
-3.502,0.618
-5.564,1.408
-6.553,-2.999
-6.649,-13.333
-4.861,-8.801
-1.992,7.076
1.468,9.165
1.003,-4.466
-3.843,-12.028
-6.478,-9.444
-4.073,2.411
-0.456,15.549
0.181,13.477
-6.626,-11.407
-14.356,-25.543
-13.634,-1.940
-8.149,13.626
-5.089,-0.809
-0.176,-8.291
2.193,-0.637
-5.975,4.726
-10.461,5.172
-3.692,0.836
2.824,2.862
-0.959,9.972
-8.160,-4.236
-7.448,-29.759
2.470,-19.394
12.317,8.994
12.782,11.238
7.745,0.031
3.835,0.599
3.360,4.935
6.620,8.113
5.143,5.358
0.458,-4.002
2.523,-10.507
4.373,-6.751
-1.255,2.690
-9.878,-10.997
-8.713,-7.174
-4.607,9.782
-13.029,-15.768
-21.789,-47.801
-14.369,-27.829
-1.052,10.710
3.304,16.111
-0.771,6.304
-6.432,2.945
-8.895,-5.140
-8.504,-22.585
-5.207,-22.416
-2.817,3.001
